model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
GPT-13B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,True,True,False,0,2048,8,32,79049568000,369489900807314.3,860357632000.0,1945.6250309003622,74.33597243076923,1250.9076149107814,426.1794432,50.87573572932754,23.229991384615385,120.09627324486871,5.882672968476577,0.18683624000000001,1.1491388979340167,3.604407466666667,0.9422903638758949,0.3843636778728064,0.08990991050063177,0.6748653095605784,3.6000384,0.004369066666666668,0.0,0.3343179648305489,0.6079723990453462,1458004247.92064,999464682.8646396,110698168.32,130174418.94400007,81586814.97600004,133353865.216,739325771.7759999,448557744.1279999,239058339.18464002,4387405.824,21080571.904000003,2868117.504,2726297.6
