model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
LLAMA2-7B,W16A16,GPU,640,1.0,93.07875894988067,NONE,8,False,False,False,0,2048,8,32,47372602368.0,191226669620077.72,447516114944.00006,1101.0992107417542,59.4687779446154,639.5320778243455,273.2978196479999,40.70058858346202,11.150395864615387,76.94955087671597,6.9734783576217945,2.5699093528007864,0.792598446565172,2.8470005760000006,0.7440578328805727,0.16354097992418928,0.08508271234030607,0.5439747543006768,2.8470005760000006,0.0,0.01991214937526323,0.2670194974915513,0.47703833538902135,1794228737.1468797,1400743772.8153594,164358835.4048,114303508.15232007,41824178.01215998,71602578.39103997,382582264.95488006,253259457.49503988,1004669941.8419201,136999415.97184,13491566.01856,1830226.4934399994,1395864.3712000004
