model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
GPT-13B,W16A16,GPU,640,1.0,93.07875894988067,NONE,8,False,False,False,0,2048,8,32,79049568000,369489900807314.3,860357632000.0,1945.6250309003622,74.33597243076923,1250.9076149107814,426.1794432,50.87573572932754,23.229991384615385,120.09627324486871,9.431317785355608,3.2123866910009835,1.6517121437596523,3.6000384,0.9422903638758949,0.508219121156816,0.13119505826196828,1.0122979643408678,3.6000384,0.0,0.024890186719079044,0.3343179648305489,0.6079723990453462,2997863104.9215975,2330203127.8080006,242004787.2,204167708.672,81649222.04160002,137657221.12,739325771.7759999,448557744.1279999,1569796784.128,214053077.4016,21080571.904000003,2868117.504,2181038.08
