model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
Mixtral-8x7B,W16A16,GPU,640,1.0,93.07875894988067,NONE,8,False,False,False,0,2048,8,32,96932498432,269262543987858.28,834499379200.0,1375.1975942224415,59.4687779446154,924.7808571696481,273.2978196479999,40.70058858346202,0,76.94955087671597,8.213715329912517,2.5699093528007864,2.2998549163474458,2.8470005760000006,0.47703833538902135,0.08408904562684265,0.08508271234030607,0.0,1.4235002880000003,0.0,0.01991214937526323,0.0,0.47703833538902135,2305225711.288319,1756647821.1481602,192939137.43360004,176239788.6873601,44483198.976,133519900.67200005,738000707.2563202,408149064.4172799,1004669941.8419201,136999415.97184,11564199.44448,1562629.8982399995,1395864.3712000004
