model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
GPT-175B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,True,True,False,0,2048,8,32,658218525696,4978195967845522.0,11449650511872.0,21011.853566112444,356.8126676676923,17143.733641846153,2443.3910968319997,244.20353150077216,133.80475037538463,689.9078778904438,26.73400885818936,1.1148162240000001,13.808221194264217,9.344210944,2.4667604959251554,4.934161369515373,1.1830794625419063,7.690980362206936,9.333725184000002,0.010485760000000002,0.0,0.8114954774239619,1.6552650185011937,17506994617.869923,11588080956.368483,1179753696.4607992,1788843141.3657591,1127456597.6063998,1807156751.8924797,10086872965.44768,5861418372.956161,1379783896.7537668,25271457.54624,121424094.16704,16520356.823040001,15703474.175999995
