model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
LLAMA3-8B,W16A16,GPU,640,1.0,93.07875894988067,NONE,8,False,False,False,0,2048,8,32,22588460032.0,171130517642093.72,481907310592.0,1031.8101690318056,59.4687779446154,566.7585374067045,273.2978196479999,40.70058858346202,14.634894572307694,76.94955087671597,7.287572697981935,2.5699093528007864,1.1061491939592059,2.8470005760000006,0.7446014258466823,0.08342660115120035,0.08508271234030607,0.9376398804676999,2.8470005760000006,0.0,0.01991214937526323,0.2675630904576611,0.47703833538902135,1830587050.8851192,1432424860.8768003,154641471.89760005,119715166.94528008,45304517.099520005,77105169.69472001,413661050.9619201,257853059.23584005,1004669941.8419201,136999415.97184,14093868.07296,1913850.4294399994,1395864.3712000004
