model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
LLAMA2-13B,W16A16,GPU,640,1.0,93.07875894988067,NONE,8,False,False,False,0,2048,8,32,79049568000.0,369474561638399.94,860305203200.0,1939.703487901212,74.33597243076923,1250.7935697577848,426.1794432,50.87573572932754,17.42249353846154,120.09627324486871,9.261489716657966,3.2123866910009835,1.4818840750620057,3.6000384,0.9422903638758949,0.508219121156816,0.13119505826196828,0.8424698956432215,3.6000384,0.0,0.024890186719079044,0.3343179648305489,0.6079723990453462,3031554550.8522635,2333214638.0799994,272581263.36,204279556.77866662,81649222.04160002,137648832.51200002,742337282.0479999,479246068.3946664,1569796784.128,214053077.4016,21080571.904000003,2859728.8959999997,2181038.08
